name	unique reads 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36	180726-190530_Brain_S36 (mult. map. adj.)	180726-190530_Brain_S36180726-190530_Brain_S36(lib)	180726-190530_Brain_S36180726-190530_Brain_S36(total)	coordinateString 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36 (lib)	180726-190530_Brain_S36 (total)
ENST00000486872.1-ENSG00000228691.6:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000486872.1-ENSG00000228691.6:retained_intron,31862737,31862796,-	1520.6812652068127	0.08324404576984061
ENST00000495201.5-ENSG00000228691.6:nonsense_mediated_decay	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000495201.5-ENSG00000228691.6:nonsense_mediated_decay,31862757,31862816,-	1520.6812652068127	0.08324404576984061
ENST00000495330.1-ENSG00000184494.8:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000495330.1-ENSG00000184494.8:retained_intron,31862746,31862805,-	1520.6812652068127	0.08324404576984061
ENST00000473226.5-ENSG00000184494.8:nonsense_mediated_decay	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000473226.5-ENSG00000184494.8:nonsense_mediated_decay,31862757,31862816,-	1520.6812652068127	0.08324404576984061
ENST00000493354.1-ENSG00000184494.8:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000493354.1-ENSG00000184494.8:retained_intron,31862737,31862796,-	1520.6812652068127	0.08324404576984061
ENST00000495464.5-ENSG00000228691.6:nonsense_mediated_decay	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000495464.5-ENSG00000228691.6:nonsense_mediated_decay,31862763,31862822,-	1520.6812652068127	0.08324404576984061
ENST00000467620.1-ENSG00000228691.6:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000467620.1-ENSG00000228691.6:retained_intron,31862746,31862805,-	1520.6812652068127	0.08324404576984061
ENST00000486127.5-ENSG00000184494.8:nonsense_mediated_decay	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000486127.5-ENSG00000184494.8:nonsense_mediated_decay,31862763,31862822,-	1520.6812652068127	0.08324404576984061
ENST00000466841.1-ENSG00000234343.6:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000466841.1-ENSG00000234343.6:retained_intron,31862746,31862805,-	1520.6812652068127	0.08324404576984061
ENST00000461380.1-ENSG00000234343.6:retained_intron	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000461380.1-ENSG00000234343.6:retained_intron,31862737,31862796,-	1520.6812652068127	0.08324404576984061
ENST00000460245.5-ENSG00000234343.6:nonsense_mediated_decay	1.0	15.0	1.25	18248.17518248175	0.9989285492380873	6:hsa;ENST00000460245.5-ENSG00000234343.6:nonsense_mediated_decay,31862763,31862822,-	1520.6812652068127	0.08324404576984061
ENST00000627100.2-ENSG00000276016.4:retained_intron	1.0	10.0	10.0	12165.450121654501	0.6659523661587249	17:hsa;ENST00000627100.2-ENSG00000276016.4:retained_intron,1050056,1050115,-	12165.450121654501	0.6659523661587249
ENST00000361381.2-ENSG00000198886.2:protein_coding	2.0	7.0	7.0	8515.81508515815	0.4661666563111074	MT:hsa;ENST00000361381.2-ENSG00000198886.2:protein_coding,10760,10819,+	8515.81508515815	0.4661666563111074
ENST00000576814.2-ENSG00000263242.2:protein_coding	1.0	1.0	1.0	1216.54501216545	0.06659523661587248	17:hsa;ENST00000576814.2-ENSG00000263242.2:protein_coding,41030045,41030104,-	1216.54501216545	0.06659523661587248
